NUM,PAR,CHAR,TARGET,OOV,#Pred: Ours,#RK: Ours,#RK: iPhone
812,2,d,considered,,considered,,
813,2,e,considered,,considered,,
814,2,r,considered,,considered,,
815,2,e,considered,,considered,,
816,2,d,considered,,considered,,
817,2, ,a,,to,404,426
818,2,a,a,,a,405,
819,2, ,huge,,great,406,427
820,2,h,huge,,huge,407,428
821,2,u,huge,,huge,,
822,2,g,huge,,huge,,
823,2,e,huge,,huge,,
824,2, ,taboo,,effect,408,429
825,2,t,taboo,,to,409,430
826,2,a,taboo,,task,410,431
827,2,b,taboo,,table,411,432
828,2,o,taboo,,that,412,
829,2,o,taboo,,sabotaging,413,
830,2, ,in,,.,414,433
831,2,i,in,,in,415,434
832,2,n,in,,in,,
833,2, ,my,,the,416,435
834,2,m,my,,my,417,436
835,2,y,my,,my,,
836,2, ,society,,opinion,418,437
837,2,s,society,,show,419,438
838,2,o,society,,son's,420,439
839,2,c,society,,society,421,440
840,2,i,society,,society,,
841,2,e,society,,society,,
842,2,t,society,,society,,
843,2,y,society,,society,,
844,2, ,that,,.,422,441
845,2,t,that,,the,423,442
846,2,h,that,,that,424,
847,2,a,that,,that,,
848,2,t,that,,that,,
849,2, ,oh,,is,425,443
850,2,o,oh,,our,426,444
851,2,h,oh,,ohio,427,445
852,2, ,my,,what,428,446
853,2,m,my,,my,429,
854,2,y,my,,my,,
855,2, ,god,,god,430,447
856,2,g,god,,god,,
857,2,o,god,,god,,
858,2,d,god,,god,,
859,2, ,both,,and,431,448
860,2,b,both,,but,432,449
861,2,o,both,,board,433,450
862,2,t,both,,both,434,
863,2,h,both,,both,,
864,2, ,the,,and,435,451
865,2,t,the,,the,436,452
866,2,h,the,,the,,
867,2,e,the,,the,,
868,2, ,mother,,and,437,453
869,2,m,mother,,man,438,
870,2,o,mother,,most,439,
871,2,t,mother,,motive,440,
872,2,h,mother,,mother,441,
873,2,e,mother,,mother,,
874,2,r,mother,,mother,,
875,2, ,and,,and,442,454
876,2,a,and,,and,,
877,2,n,and,,and,,
878,2,d,and,,and,,
879,2, ,the,,father,443,455
880,2,t,the,,the,444,
881,2,h,the,,the,,
882,2,e,the,,the,,
883,2, ,daughter,,and,445,456
884,2,d,daughter,,driver,446,
885,2,a,daughter,,dance,447,
886,2,u,daughter,,daughter,448,
887,2,g,daughter,,daughter,,
888,2,h,daughter,,daughter,,
889,2,t,daughter,,daughter,,
890,2,e,daughter,,daughter,,
891,2,r,daughter,,daughter,,
892,2, ,both,,and,449,457
893,2,b,both,,but,450,458
894,2,o,both,,bought,451,
895,2,t,both,,both,452,
896,2,h,both,,both,,
897,2, ,have,,of,453,459
898,2,h,have,,house,454,
899,2,a,have,,have,455,
900,2,v,have,,have,,
901,2,e,have,,have,,
902,2, ,a,,a,456,460
903,2,a,a,,a,,
904,2, ,physical,,chance,457,461
905,2,p,physical,,public,458,462
906,2,h,physical,,photo,459,463
907,2,y,physical,,physical,460,
908,2,s,physical,,physical,,
909,2,i,physical,,physical,,
910,2,c,physical,,physical,,
911,2,a,physical,,physical,,
912,2,l,physical,,physical,,
913,2, ,disability,,and,461,464
914,2,d,disability,,debate,462,465
915,2,i,disability,,diet,463,466
916,2,s,disability,,disability,464,467
917,2,a,disability,,disability,,468
918,2,b,disability,,disability,,
919,2,i,disability,,disability,,
920,2,l,disability,,disability,,
921,2,i,disability,,disability,,
922,2,t,disability,,disability,,
923,2,y,disability,,disability,,
924,2, ,what,,and,465,469
925,2,w,what,,with,466,470
926,2,h,what,,where,467,471
927,2,a,what,,what,468,472
928,2,t,what,,what,,
929,2, ,is,,happened,469,473
930,2,i,is,,is,470,
931,2,s,is,,is,,
932,2, ,going,,going,471,474
933,2,g,going,,going,,
934,2,o,going,,going,,
935,2,i,going,,going,,
936,2,n,going,,going,,
937,2,g,going,,going,,
938,2, ,to,,to,472,475
939,2,t,to,,to,,
940,2,o,to,,to,,
941,2, ,happen,,be,473,476
942,2,h,happen,,happen,474,477
943,2,a,happen,,happen,,478
944,2,p,happen,,happen,,479
945,2,p,happen,,happen,,
946,2,e,happen,,happen,,
947,2,n,happen,,happen,,
948,2, ,to,,.,475,480
949,2,t,to,,to,476,
950,2,o,to,,to,,
951,2, ,these,,the,477,481
952,2,t,these,,them,478,482
953,2,h,these,,their,479,483
954,2,e,these,,these,480,484
955,2,s,these,,these,,485
956,2,e,these,,these,,
957,2, ,two,,people,481,486
958,2,t,two,,types,482,487
959,2,w,two,,two,483,
960,2,o,two,,two,,
961,2, ,but,,things,484,488
962,2,b,but,,business,485,489
963,2,u,but,,businesses,486,490
964,2,t,but,,but,487,
965,2, ,we,,the,488,491
966,2,w,we,,we,489,492
967,2,e,we,,we,,
968,2, ,did,,are,490,493
969,2,d,did,,don't,491,494
970,2,i,did,,didn't,492,495
971,2,d,did,,did,493,
972,2, ,good,,.,494,496
973,2,g,good,,go,495,497
974,2,o,good,,get,496,
975,2,o,good,,good,497,
976,2,d,good,,good,,
977,2, ,and,,.,498,498
978,2,a,and,,and,499,499
979,2,n,and,,and,,
980,2,d,and,,and,,
981,2, ,she,,a,500,500
982,2,s,she,,some,501,501
983,2,h,she,,short,502,
984,2,e,she,,she,503,
985,2, ,is,,was,504,502
986,2,i,is,,is,505,503
987,2,s,is,,is,,
988,2, ,working,,a,506,504
989,2,w,working,,well,507,505
990,2,o,working,,working,508,506
991,2,r,working,,working,,
992,2,k,working,,working,,
993,2,i,working,,working,,
994,2,n,working,,working,,
995,2,g,working,,working,,
996,2, ,as,,with,509,507
997,2,a,as,,as,510,508
998,2,s,as,,as,,
999,2, ,a,,a,511,509
1000,2,a,a,,a,,
1001,2, ,youth,,member,512,510
1002,2,y,youth,,young,513,511
1003,2,o,youth,,you,514,512
1004,2,u,youth,,youth,515,513
1005,2,t,youth,,youth,,
1006,2,h,youth,,youth,,
1007,2, ,council,,activist,516,514
1008,2,c,council,,council,517,515
1009,2,o,council,,council,,516
1010,2,u,council,,council,,517
1011,2,n,council,,council,,518
1012,2,c,council,,council,,
1013,2,i,council,,council,,
1014,2,l,council,,council,,
1015,2, ,representative,,of,518,519
1016,2,r,representative,,resolution,519,520
1017,2,e,representative,,registered,520,521
1018,2,p,representative,,representative,521,522
1019,2,r,representative,,representative,,523
1020,2,e,representative,,representative,,
1021,2,s,representative,,representative,,
1022,2,e,representative,,representative,,
1023,2,n,representative,,representative,,
1024,2,t,representative,,representative,,
1025,2,a,representative,,representative,,
1026,2,t,representative,,representative,,
1027,2,i,representative,,representative,,
1028,2,v,representative,,representative,,
1029,2,e,representative,,representative,,
1030,2, ,in,,of,522,524
1031,2,i,in,,in,523,525
1032,2,n,in,,in,,
1033,2, ,the,,the,524,526
1034,2,t,the,,the,,
1035,2,h,the,,the,,
1036,2,e,the,,the,,
1037,2, ,countries,,united,525,527
1038,2,c,countries,,community,526,528
1039,2,o,countries,,country,527,529
1040,2,u,countries,,court,528,530
1041,2,n,countries,,country's,529,531
1042,2,t,countries,,countries,530,532
1043,2,r,countries,,countries,,533
1044,2,i,countries,,countries,,534
1045,2,e,countries,,countries,,
1046,2,s,countries,,countries,,
1047,2, ,for,,of,531,535
1048,2,f,for,,for,532,536
1049,2,o,for,,for,,
1050,2,r,for,,for,,
1051,2, ,the,,the,533,537
1052,2,t,the,,the,,
1053,2,h,the,,the,,
1054,2,e,the,,the,,
1055,2, ,paralympics,,united,534,538
1056,2,p,paralympics,,past,535,539
1057,2,a,paralympics,,paralympic,536,540
1058,2,r,paralympics,,party,537,541
1059,2,a,paralympics,,paralympics,538,542
1060,2,l,paralympics,,paralympics,,543
1061,2,y,paralympics,,paralympics,,544
1062,2,m,paralympics,,paralympics,,545
1063,2,p,paralympics,,paralympics,,546
1064,2,i,paralympics,,paralympics,,547
1065,2,c,paralympics,,paralympics,,548
1066,2,s,paralympics,,paralympics,,549
1067,2, ,specially,,.,539,550
1068,2,s,specially,,since,540,551
1069,2,p,specially,,space,541,552
1070,2,e,specially,,specialists,542,553
1071,2,c,specially,,numbers,543,554
1072,2,i,specially,,specifically,544,555
1073,2,a,specially,,specialized,545,556
1074,2,l,specially,,specially,546,557
1075,2,l,specially,,specially,,558
1076,2,y,specially,,specially,,
1077,2, ,and,,three,547,559
1078,2,a,and,,accused,548,560
1079,2,n,and,,and,549,561
1080,2,d,and,,and,,
1081,2, ,her,,even,550,562
1082,2,h,her,,have,551,563
1083,2,e,her,,held,552,
1084,2,r,her,,her,553,
1085,2, ,work,,family,554,564
1086,2,w,work,,wife,555,565
1087,2,o,work,,work,556,566
1088,2,r,work,,work,,
1089,2,k,work,,work,,
1090,2, ,though,,for,557,567
1091,2,t,though,,to,558,568
1092,2,h,though,,through,559,569
1093,2,o,though,,though,560,570
1094,2,u,though,,though,,
1095,2,g,though,,though,,
1096,2,h,though,,though,,
1097,2, ,her,,it,561,571
1098,2,h,her,,he,562,572
1099,2,e,her,,her,563,573
1100,2,r,her,,her,,
1101,2, ,foundation,,own,564,574
1102,2,f,foundation,,father,565,575
1103,2,o,foundation,,four,566,576
1104,2,u,foundation,,fourth,567,577
1105,2,n,foundation,,founding,568,
1106,2,d,foundation,,foundation,569,
1107,2,a,foundation,,foundation,,
1108,2,t,foundation,,foundation,,
1109,2,i,foundation,,foundation,,
1110,2,o,foundation,,foundation,,
1111,2,n,foundation,,foundation,,
1112,2, ,called,,is,570,578
1113,2,c,called,,can,571,579
1114,2,a,called,,came,572,
1115,2,l,called,,called,573,
1116,2,l,called,,called,,
1117,2,e,called,,called,,
1118,2,d,called,,called,,
1119,2, ,wheeling,oov,the,574,580
1120,2,w,wheeling,oov,was,575,581
1121,2,h,wheeling,oov,white,576,582
1122,2,e,wheeling,oov,where,577,583
1123,2,e,wheeling,oov,wheel,578,584
1124,2,l,wheeling,oov,wheels,579,585
1125,2,i,wheeling,oov,wheelchair,580,586
1126,2,n,wheeling,oov,when,581,
1127,2,g,wheeling,oov,shelling,582,
1128,2, ,happiness,,and,583,587
1129,2,h,happiness,,has,584,588
1130,2,a,happiness,,had,585,589
1131,2,p,happiness,,happened,586,590
1132,2,p,happiness,,happens,587,591
1133,2,i,happiness,,happiness,588,592
1134,2,n,happiness,,happiness,,
1135,2,e,happiness,,happiness,,
1136,2,s,happiness,,happiness,,
1137,2,s,happiness,,happiness,,
1138,2, ,has,,to,589,593
1139,2,h,has,,had,590,594
1140,2,a,has,,have,591,
1141,2,s,has,,has,592,
1142,2, ,earned,,been,593,595
1143,2,e,earned,,ever,594,596
1144,2,a,earned,,earned,595,597
1145,2,r,earned,,earned,,
1146,2,n,earned,,earned,,
1147,2,e,earned,,earned,,
1148,2,d,earned,,earned,,
1149,2, ,her,,a,596,598
1150,2,h,her,,hundreds,597,
1151,2,e,her,,her,598,
1152,2,r,her,,her,,
1153,2, ,the,,first,599,599
1154,2,t,the,,to,600,600
1155,2,h,the,,the,601,
1156,2,e,the,,the,,
1157,2, ,young,,same,602,601
1158,2,y,young,,yet,603,602
1159,2,o,young,,youngest,604,
1160,2,u,young,,younger,605,
1161,2,n,young,,young,606,
1162,2,g,young,,young,,
1163,2, ,leader,,friends,607,603
1164,2,l,leader,,leader,608,604
1165,2,e,leader,,leader,,605
1166,2,a,leader,,leader,,
1167,2,d,leader,,leader,,
1168,2,e,leader,,leader,,
1169,2,r,leader,,leader,,
1170,2, ,award,,of,609,606
1171,2,a,award,,and,610,607
1172,2,w,award,,award,611,608
1173,2,a,award,,award,,
1174,2,r,award,,award,,
1175,2,d,award,,award,,
1176,2, ,from,,.,612,609
1177,2,f,from,,for,613,610
1178,2,r,from,,from,614,
1179,2,o,from,,from,,
1180,2,m,from,,from,,
1181,2, ,the,,the,615,611
1182,2,t,the,,the,,
1183,2,h,the,,the,,
1184,2,e,the,,the,,
1185,2, ,so,,former,616,612
1186,2,s,so,,sun,617,613
1187,2,o,so,,socialist,618,614
1188,2, ,i,,many,619,615
1189,2,i,i,,i,620,616
1190,2, ,guess,,said,621,617
1191,2,g,guess,,gave,622,618
1192,2,u,guess,,guess,623,619
1193,2,e,guess,,guess,,620
1194,2,s,guess,,guess,,621
1195,2,s,guess,,guess,,622
1196,2, ,her,,the,624,623
1197,2,h,her,,he,625,624
1198,2,e,her,,her,626,625
1199,2,r,her,,her,,
1200,2, ,focus,,first,627,626
1201,2,f,focus,,family,628,627
1202,2,o,focus,,former,629,628
1203,2,c,focus,,focus,630,629
1204,2,u,focus,,focus,,
1205,2,s,focus,,focus,,
1206,2, ,is,,is,631,630
1207,2,i,is,,is,,
1208,2,s,is,,is,,
1209,2, ,now,,being,632,631
1210,2,n,now,,not,633,632
1211,2,o,now,,now,634,633
1212,2,w,now,,now,,
1213,2, ,shifting,,on,635,634
1214,2,s,shifting,,seeking,636,635
1215,2,h,shifting,,shocked,637,636
1216,2,i,shifting,,shifting,638,637
1217,2,f,shifting,,shifting,,638
1218,2,t,shifting,,shifting,,
1219,2,i,shifting,,shifting,,
1220,2,n,shifting,,shifting,,
1221,2,g,shifting,,shifting,,
1222,2, ,to,,to,639,639
1223,2,t,to,,to,,
1224,2,o,to,,to,,
1225,2, ,more,,the,640,640
1226,2,m,more,,military,641,641
1227,2,o,more,,more,642,
1228,2,r,more,,more,,
1229,2,e,more,,more,,
1230,2, ,on,,than,643,642
1231,2,o,on,,of,644,643
1232,2,n,on,,on,645,644
1233,2, ,community,,the,646,645
1234,2,c,community,,charge,647,646
1235,2,o,community,,commercial,648,647
1236,2,m,community,,community,649,648
1237,2,m,community,,community,,649
1238,2,u,community,,community,,
1239,2,n,community,,community,,
1240,2,i,community,,community,,
1241,2,t,community,,community,,
1242,2,y,community,,community,,
1243,2, ,service,,.,650,650
1244,2,s,service,,services,651,651
1245,2,e,service,,service,652,
1246,2,r,service,,service,,
1247,2,v,service,,service,,
1248,2,i,service,,service,,
1249,2,c,service,,service,,
1250,2,e,service,,service,,
1251,2, ,and,,.,653,652
1252,2,a,and,,and,654,
1253,2,n,and,,and,,
1254,2,d,and,,and,,
1255,2, ,empowering,,a,655,653
1256,2,e,empowering,,even,656,654
1257,2,m,empowering,,employment,657,655
1258,2,p,empowering,,employees,658,656
1259,2,o,empowering,,political,659,657
1260,2,w,empowering,,methods,660,
1261,2,e,empowering,,meteorite,661,
1262,2,r,empowering,,homeowners,662,
1263,2,i,empowering,,emphasizing,663,
1264,2,n,empowering,,homeopathy,664,
1265,2,g,empowering,,universities,665,
1266,2, ,others,,the,666,658
1267,2,o,others,,our,667,659
1268,2,t,others,,others,668,
1269,2,h,others,,others,,
1270,2,e,others,,others,,
1271,2,r,others,,others,,
1272,2,s,others,,others,,
1273,2, ,and,,.,669,660
1274,2,a,and,,and,670,661
1275,2,n,and,,and,,
1276,2,d,and,,and,,
1277,2, ,not,,a,671,662
1278,2,n,not,,not,672,663
1279,2,o,not,,not,,
1280,2,t,not,,not,,
1281,2, ,just,,the,673,664
1282,2,j,just,,just,674,665
1283,2,u,just,,just,,
1284,2,s,just,,just,,
1285,2,t,just,,just,,
1286,2, ,herself,,the,675,666
1287,2,h,herself,,have,676,667
1288,2,e,herself,,help,677,668
1289,2,r,herself,,her,678,
1290,2,s,herself,,herself,679,
1291,2,e,herself,,herself,,
1292,2,l,herself,,herself,,
1293,2,f,herself,,herself,,
1294,2, ,.,,.,680,669
1295,2,.,.,,.,,670
1296,2, ,and,,the,681,671
1297,2,a,and,,as,682,672
1298,2,n,and,,and,683,
1299,2,d,and,,and,,
1300,2, ,she,,if,684,673
1301,2,s,she,,so,685,674
1302,2,h,she,,she,686,
1303,2,e,she,,she,,
1304,2, ,is,,is,687,675
1305,2,i,is,,is,,
1306,2,s,is,,is,,
1307,2, ,leaving,,a,688,676
1308,2,l,leaving,,looking,689,677
1309,2,e,leaving,,less,690,678
1310,2,a,leaving,,leader,691,679
1311,2,v,leaving,,leaving,692,
1312,2,i,leaving,,leaving,,
1313,2,n,leaving,,leaving,,
1314,2,g,leaving,,leaving,,
1315,2, ,on,,the,693,680
1316,2,o,on,,over,694,681
1317,2,n,on,,on,695,682
1318,2, ,first,,the,696,683
1319,2,f,first,,for,697,684
1320,2,i,first,,fire,698,
1321,2,r,first,,first,699,
1322,2,s,first,,first,,
1323,2,t,first,,first,,
1324,2, ,of,,and,700,685
1325,2,o,of,,of,701,686
1326,2,f,of,,of,,
1327,2, ,october,,all,702,687
1328,2,o,october,,our,703,688
1329,2,c,october,,october,704,689
1330,2,t,october,,october,,
1331,2,o,october,,october,,
1332,2,b,october,,october,,
1333,2,e,october,,october,,
1334,2,r,october,,october,,
1335,2, ,to,,.,705,690
1336,2,t,to,,to,706,
1337,2,o,to,,to,,
1338,2, ,to,,the,707,691
1339,2,t,to,,take,708,692
1340,2,o,to,,toronto,709,693
1341,2, ,do,,the,710,694
1342,2,d,do,,do,711,695
1343,2,o,do,,do,,
1344,2, ,her,,the,712,696
1345,2,h,her,,his,713,697
1346,2,e,her,,her,714,
1347,2,r,her,,her,,
1348,2, ,phd,,.,715,698
1349,2,p,phd,,political,716,699
1350,2,h,phd,,phone,717,700
1351,2,d,phd,,pedro,718,701
1352,2, ,doctorate,,supporters,719,702
1353,2,d,doctorate,,de,720,703
1354,2,o,doctorate,,does,721,704
1355,2,c,doctorate,,doctor,722,705
1356,2,t,doctorate,,doctorate,723,706
1357,2,o,doctorate,,doctorate,,707
1358,2,r,doctorate,,doctorate,,708
1359,2,a,doctorate,,doctorate,,
1360,2,t,doctorate,,doctorate,,
1361,2,e,doctorate,,doctorate,,
1362,2, ,programme,,.,724,709
1363,2,p,programme,,program,725,710
1364,2,r,programme,,programme,726,711
1365,2,o,programme,,programme,,712
1366,2,g,programme,,programme,,713
1367,2,r,programme,,programme,,714
1368,2,a,programme,,programme,,715
1369,2,m,programme,,programme,,716
1370,2,m,programme,,programme,,717
1371,2,e,programme,,programme,,718
1372,2, ,in,,.,727,719
1373,2,i,in,,in,728,720
1374,2,n,in,,in,,
1375,2, ,disability,,the,729,721
1376,2,d,disability,,december,730,722
1377,2,i,disability,,disagreement,731,723
1378,2,s,disability,,disaster,732,724
1379,2,a,disability,,disability,733,725
1380,2,b,disability,,disability,,
1381,2,i,disability,,disability,,
1382,2,l,disability,,disability,,
1383,2,i,disability,,disability,,
1384,2,t,disability,,disability,,
1385,2,y,disability,,disability,,
1386,2, ,sports,,and,734,726
1387,2,s,sports,,sport,735,727
1388,2,p,sports,,sports,736,728
1389,2,o,sports,,sports,,
1390,2,r,sports,,sports,,
1391,2,t,sports,,sports,,
1392,2,s,sports,,sports,,
1393,2, ,psychology,,.,737,729
1394,2,p,psychology,,per,738,730
1395,2,s,psychology,,psychiatric,739,731
1396,2,y,psychology,,psychiatry,740,
1397,2,c,psychology,,psychiatrists,741,
1398,2,h,psychology,,psychology,742,
1399,2,o,psychology,,psychology,,
1400,2,l,psychology,,psychology,,
1401,2,o,psychology,,psychology,,
1402,2,g,psychology,,psychology,,
1403,2,y,psychology,,psychology,,
1404,2, ,i'm,,.,743,732
1405,2,i,i'm,,in,744,733
1406,2,',i'm,,i've,745,734
1407,2,m,i'm,,i'm,746,
1408,2, ,very,,not,747,735
1409,2,v,very,,very,748,736
1410,2,e,very,,very,,
1411,2,r,very,,very,,
1412,2,y,very,,very,,
1413,2, ,sure,,happy,749,737
1414,2,s,sure,,sure,750,738
1415,2,u,sure,,sure,,739
1416,2,r,sure,,sure,,
1417,2,e,sure,,sure,,
1418,2, ,loughborough,oov,.,751,740
1419,2,l,loughborough,oov,like,752,741
1420,2,o,loughborough,oov,look,753,742
1421,2,u,loughborough,oov,full,754,743
1422,2,g,loughborough,oov,aggression,755,744
1423,2,h,loughborough,oov,spoken,756,745
1424,2,b,loughborough,oov,louisville,757,746
1425,2,o,loughborough,oov,loudspeaker,758,747
1426,2,r,loughborough,oov,journalists,759,748
1427,2,o,loughborough,oov,and,760,749
1428,2,u,loughborough,oov,john,761,750
1429,2,g,loughborough,oov,normally,762,751
1430,2,h,loughborough,oov,korea,763,752
1431,2, ,is,,.,764,753
1432,2,i,is,,is,765,
1433,2,s,is,,is,,
1434,2, ,going,,not,766,754
1435,2,g,going,,going,767,755
1436,2,o,going,,going,,
1437,2,i,going,,going,,
1438,2,n,going,,going,,
1439,2,g,going,,going,,
1440,2, ,to,,to,768,756
1441,2,t,to,,to,,
1442,2,o,to,,to,,
1443,2, ,give,,be,769,757
1444,2,g,give,,get,770,758
1445,2,i,give,,give,771,759
1446,2,v,give,,give,,
1447,2,e,give,,give,,
1448,2, ,her,,them,772,760
1449,2,h,her,,him,773,
1450,2,e,her,,her,774,
1451,2,r,her,,her,,
1452,2, ,a,,a,775,761
1453,2,a,a,,a,,
1454,2, ,huge,,real,776,762
1455,2,h,huge,,heart,777,763
1456,2,u,huge,,huge,778,
1457,2,g,huge,,huge,,
1458,2,e,huge,,huge,,
1459,2, ,amount,,amount,779,764
1460,2,a,amount,,amount,,
1461,2,m,amount,,amount,,
1462,2,o,amount,,amount,,
1463,2,u,amount,,amount,,
1464,2,n,amount,,amount,,
1465,2,t,amount,,amount,,
1466,2, ,of,,of,780,765
1467,2,o,of,,of,,
1468,2,f,of,,of,,
1469,2, ,sports,,money,781,766
1470,2,s,sports,,services,782,767
1471,2,p,sports,,speculation,783,768
1472,2,o,sports,,sports,784,769
1473,2,r,sports,,sports,,
1474,2,t,sports,,sports,,
1475,2,s,sports,,sports,,
1476,2, ,inaudible,oov,articles,785,770
1477,2,i,inaudible,oov,in,786,771
1478,2,n,inaudible,oov,instead,787,772
1479,2,a,inaudible,oov,sponsors,788,773
1480,2,u,inaudible,oov,inhabitants,789,774
1481,2,d,inaudible,oov,inauguration,790,775
1482,2,i,inaudible,oov,inaugurated,791,
1483,2,b,inaudible,oov,inaugural,792,
